,source,destination,dist_capacity,dist_cost_capital,dist_cost_fixed,dist_cost_variable,dist_flowLimit,dist_h
875,pasadena_demand_fuelStation,pasadena_priceFuelStation_3.950000,,,,,,0.0
876,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.000000,,,,,,0.0
877,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.050000,,,,,,0.0
878,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.100000,,,,,,0.0
879,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.150000,,,,,,0.0
880,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.200000,,,,,,0.0
881,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.250000,,,,,,0.0
882,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.300000,,,,,,0.0
883,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.350000,,,,,,0.0
884,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.400000,,,,,,0.0
885,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.450000,,,,,,0.0
886,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.500000,,,,,,0.0
887,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.550000,,,,,,0.0
888,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.600000,,,,,,0.0
889,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.650000,,,,,,0.0
890,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.700000,,,,,,0.0
891,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.750000,,,,,,0.0
892,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.800000,,,,,,0.0
893,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.850000,,,,,,0.0
894,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.900000,,,,,,0.0
895,pasadena_demand_fuelStation,pasadena_priceFuelStation_4.950000,,,,,,0.0
896,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.000000,,,,,,0.0
897,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.050000,,,,,,0.0
898,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.100000,,,,,,0.0
899,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.150000,,,,,,0.0
900,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.200000,,,,,,0.0
901,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.250000,,,,,,0.0
902,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.300000,,,,,,0.0
903,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.350000,,,,,,0.0
904,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.400000,,,,,,0.0
905,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.450000,,,,,,0.0
906,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.500000,,,,,,0.0
907,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.550000,,,,,,0.0
908,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.600000,,,,,,0.0
909,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.650000,,,,,,0.0
910,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.700000,,,,,,0.0
911,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.750000,,,,,,0.0
912,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.800000,,,,,,0.0
913,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.850000,,,,,,0.0
914,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.900000,,,,,,0.0
915,pasadena_demand_fuelStation,pasadena_priceFuelStation_5.950000,,,,,,0.0
916,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.000000,,,,,,0.0
917,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.050000,,,,,,0.0
918,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.100000,,,,,,0.0
919,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.150000,,,,,,0.0
920,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.200000,,,,,,0.0
921,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.250000,,,,,,0.0
922,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.300000,,,,,,0.0
923,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.350000,,,,,,0.0
924,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.400000,,,,,,0.0
925,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.450000,,,,,,0.0
926,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.500000,,,,,,0.0
927,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.550000,,,,,,0.0
928,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.600000,,,,,,0.0
929,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.650000,,,,,,0.0
930,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.700000,,,,,,0.0
931,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.750000,,,,,,0.0
932,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.800000,,,,,,0.0
933,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.850000,,,,,,0.0
934,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.900000,,,,,,0.0
935,pasadena_demand_fuelStation,pasadena_priceFuelStation_6.950000,,,,,,0.0
936,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.000000,,,,,,0.0
937,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.050000,,,,,,0.0
938,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.100000,,,,,,0.0
939,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.150000,,,,,,0.0
940,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.200000,,,,,,0.0
941,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.250000,,,,,,0.01
942,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.300000,,,,,,0.01
943,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.350000,,,,,,0.01
944,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.400000,,,,,,0.01
945,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.450000,,,,,,0.01
946,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.500000,,,,,,0.01
947,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.550000,,,,,,0.01
948,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.600000,,,,,,0.01
949,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.650000,,,,,,0.01
950,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.700000,,,,,,0.01
951,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.750000,,,,,,0.01
952,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.800000,,,,,,0.01
953,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.850000,,,,,,0.01
954,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.900000,,,,,,0.01
955,pasadena_demand_fuelStation,pasadena_priceFuelStation_7.950000,,,,,,0.01
956,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.000000,,,,,,0.01
957,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.050000,,,,,,0.01
958,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.100000,,,,,,0.01
959,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.150000,,,,,,0.01
960,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.200000,,,,,,0.01
961,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.250000,,,,,,0.01
962,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.300000,,,,,,0.01
963,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.350000,,,,,,0.01
964,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.400000,,,,,,0.01
965,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.450000,,,,,,0.01
966,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.500000,,,,,,0.01
967,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.550000,,,,,,0.01
968,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.600000,,,,,,0.01
969,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.650000,,,,,,0.01
970,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.700000,,,,,,0.01
971,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.750000,,,,,,0.01
972,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.800000,,,,,,0.01
973,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.850000,,,,,,0.01
974,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.900000,,,,,,0.01
975,pasadena_demand_fuelStation,pasadena_priceFuelStation_8.950000,,,,,,0.01
976,pasadena_demand_lowPurity,pasadena_demandSector_existing,0.0,,,,99999999.9,538.0
977,pasadena_demand_lowPurity,pasadena_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
978,pasadena_dist_pipelineHighPurity,channelview_dist_pipelineHighPurity,0.0,14400000.0,1972.8000000000002,1.2000000000000002,999999.0,0.0
979,pasadena_dist_pipelineHighPurity,deerPark_dist_pipelineHighPurity,0.0,9600000.0,1315.2,0.8,999999.0,0.0
980,pasadena_dist_pipelineHighPurity,houston_dist_pipelineHighPurity,0.0,25200000.0,3452.4,2.1,999999.0,0.0
981,pasadena_dist_pipelineHighPurity,medicalCenter_dist_pipelineHighPurity,0.0,26400000.0,3616.8,2.2,999999.0,0.0
982,pasadena_dist_pipelineHighPurity,pasadena_converter_fuelDispenserPipeline,,,,,,0.0
983,pasadena_dist_pipelineHighPurity,pasadena_demand_highPurity,0.0,,,,99999999.9,0.0
984,pasadena_dist_pipelineHighPurity,pasadena_demand_lowPurity,0.0,,,,99999999.9,0.0
985,pasadena_dist_pipelineLowPurity,channelview_dist_pipelineLowPurity,1.0,14400000.0,1972.8000000000002,1.2000000000000002,999999.0,0.0
986,pasadena_dist_pipelineLowPurity,deerPark_dist_pipelineLowPurity,1.0,9600000.0,1315.2,0.8,999999.0,0.0
987,pasadena_dist_pipelineLowPurity,houston_dist_pipelineLowPurity,0.0,25200000.0,3452.4,2.1,999999.0,0.0
988,pasadena_dist_pipelineLowPurity,medicalCenter_dist_pipelineLowPurity,0.0,26400000.0,3616.8,2.2,999999.0,0.0
989,pasadena_dist_pipelineLowPurity,pasadena_demand_lowPurity,0.0,,,,99999999.9,538.0
990,pasadena_dist_truckCompressed,channelview_dist_truckCompressed,,,,90.96000000000001,,0.0
991,pasadena_dist_truckCompressed,deerPark_dist_truckCompressed,,,,60.64,,0.0
992,pasadena_dist_truckCompressed,houston_dist_truckCompressed,,,,159.18,,0.0
993,pasadena_dist_truckCompressed,medicalCenter_dist_truckCompressed,,,,166.76,,0.0
994,pasadena_dist_truckCompressed,pasadena_converter_fuelDispenserGas,,,,,,0.0
995,pasadena_dist_truckCompressed,pasadena_demand_highPurity,0.0,,,,99999999.9,0.0
996,pasadena_dist_truckCompressed,pasadena_demand_lowPurity,0.0,,,,99999999.9,0.0
997,pasadena_dist_truckLiquefied,channelview_dist_truckLiquefied,,,,6.12,,0.0
998,pasadena_dist_truckLiquefied,deerPark_dist_truckLiquefied,,,,4.08,,0.0
999,pasadena_dist_truckLiquefied,houston_dist_truckLiquefied,,,,10.71,,340.3
1000,pasadena_dist_truckLiquefied,medicalCenter_dist_truckLiquefied,,,,11.22,,0.0
1001,pasadena_dist_truckLiquefied,pasadena_converter_fuelDispenserLiquid,,,,,,50.35
1002,pasadena_dist_truckLiquefied,pasadena_demand_highPurity,0.0,,,,99999999.9,0.0
1003,pasadena_dist_truckLiquefied,pasadena_demand_lowPurity,0.0,,,,99999999.9,0.0
1004,pasadena_hub_highPurity,pasadena_converter_compression,,,,,,0.0
1005,pasadena_hub_highPurity,pasadena_converter_liquefaction,,,,,,0.0
1006,pasadena_hub_highPurity,pasadena_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1007,pasadena_hub_lowPurity,pasadena_converter_purification,,,,,,0.0
1008,pasadena_hub_lowPurity,pasadena_dist_pipelineLowPurity,0.0,,,,99999999.9,538.0
1009,pasadena_production_electrolyzer,pasadena_hub_highPurity,,,,,,0.0
1010,pasadena_production_smr,pasadena_hub_lowPurity,,,,,,104.2
1011,pasadena_production_smrExisting,pasadena_hub_lowPurity,,,,,,433.8
1012,portArthur_converter_compression,portArthur_converter_terminalGas,,,,,,0.0
1013,portArthur_converter_fuelDispenserGas,portArthur_demand_fuelStation,0.0,,,,99999999.9,0.0
1014,portArthur_converter_fuelDispenserLiquid,portArthur_demand_fuelStation,0.0,,,,99999999.9,0.0
1015,portArthur_converter_fuelDispenserPipeline,portArthur_demand_fuelStation,0.0,,,,99999999.9,0.0
1016,portArthur_converter_liquefaction,portArthur_converter_terminalLiquid,,,,,,0.0
1017,portArthur_converter_purification,portArthur_hub_highPurity,0.0,,,,99999999.9,0.0
1018,portArthur_converter_terminalGas,portArthur_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1019,portArthur_converter_terminalLiquid,portArthur_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1020,portArthur_demand_lowPurity,portArthur_demandSector_existing,0.0,,,,99999999.9,538.0
1021,portArthur_demand_lowPurity,portArthur_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
1022,portArthur_dist_pipelineHighPurity,beaumont_dist_pipelineHighPurity,0.0,30000000.0,4110.0,2.5,999999.0,0.0
1023,portArthur_dist_pipelineHighPurity,montBelvieu_dist_pipelineHighPurity,0.0,108000000.0,14796.0,9.0,999999.0,0.0
1024,portArthur_dist_pipelineHighPurity,orange_dist_pipelineHighPurity,0.0,39600000.0,5425.2,3.3000000000000003,999999.0,0.0
1025,portArthur_dist_pipelineHighPurity,portArthur_converter_fuelDispenserPipeline,,,,,,0.0
1026,portArthur_dist_pipelineHighPurity,portArthur_demand_highPurity,0.0,,,,99999999.9,0.0
1027,portArthur_dist_pipelineHighPurity,portArthur_demand_lowPurity,0.0,,,,99999999.9,0.0
1028,portArthur_dist_pipelineLowPurity,beaumont_dist_pipelineLowPurity,1.0,30000000.0,4110.0,2.5,999999.0,538.0
1029,portArthur_dist_pipelineLowPurity,montBelvieu_dist_pipelineLowPurity,1.0,108000000.0,14796.0,9.0,999999.0,120.3
1030,portArthur_dist_pipelineLowPurity,orange_dist_pipelineLowPurity,1.0,39600000.0,5425.2,3.3000000000000003,999999.0,538.0
1031,portArthur_dist_pipelineLowPurity,portArthur_demand_lowPurity,0.0,,,,99999999.9,538.0
1032,portArthur_dist_truckCompressed,beaumont_dist_truckCompressed,,,,189.5,,0.0
1033,portArthur_dist_truckCompressed,montBelvieu_dist_truckCompressed,,,,682.2,,0.0
1034,portArthur_dist_truckCompressed,orange_dist_truckCompressed,,,,250.14000000000001,,0.0
1035,portArthur_dist_truckCompressed,portArthur_converter_fuelDispenserGas,,,,,,0.0
1036,portArthur_dist_truckCompressed,portArthur_demand_highPurity,0.0,,,,99999999.9,0.0
1037,portArthur_dist_truckCompressed,portArthur_demand_lowPurity,0.0,,,,99999999.9,0.0
1038,portArthur_dist_truckLiquefied,beaumont_dist_truckLiquefied,,,,12.75,,0.0
1039,portArthur_dist_truckLiquefied,montBelvieu_dist_truckLiquefied,,,,45.9,,0.0
1040,portArthur_dist_truckLiquefied,orange_dist_truckLiquefied,,,,16.830000000000002,,0.0
1041,portArthur_dist_truckLiquefied,portArthur_converter_fuelDispenserLiquid,,,,,,0.0
1042,portArthur_dist_truckLiquefied,portArthur_demand_highPurity,0.0,,,,99999999.9,0.0
1043,portArthur_dist_truckLiquefied,portArthur_demand_lowPurity,0.0,,,,99999999.9,0.0
1044,portArthur_hub_highPurity,portArthur_converter_compression,,,,,,0.0
1045,portArthur_hub_highPurity,portArthur_converter_liquefaction,,,,,,0.0
1046,portArthur_hub_highPurity,portArthur_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1047,portArthur_hub_lowPurity,portArthur_converter_purification,,,,,,0.0
1048,portArthur_hub_lowPurity,portArthur_dist_pipelineLowPurity,1.0,,,,99999999.9,1734.3
1049,portArthur_production_electrolyzer,portArthur_hub_highPurity,,,,,,0.0
1050,portArthur_production_smr,portArthur_hub_lowPurity,,,,,,0.0
1051,portArthur_production_smrExisting,portArthur_hub_lowPurity,,,,,,1734.3
1052,sanAntonio_converter_compression,sanAntonio_converter_terminalGas,,,,,,0.0
1053,sanAntonio_converter_fuelDispenserGas,sanAntonio_demand_fuelStation,0.0,,,,99999999.9,0.0
1054,sanAntonio_converter_fuelDispenserLiquid,sanAntonio_demand_fuelStation,0.0,,,,99999999.9,100.0
1055,sanAntonio_converter_fuelDispenserPipeline,sanAntonio_demand_fuelStation,0.0,,,,99999999.9,0.0
1056,sanAntonio_converter_liquefaction,sanAntonio_converter_terminalLiquid,,,,,,0.0
1057,sanAntonio_converter_purification,sanAntonio_hub_highPurity,0.0,,,,99999999.9,0.0
1058,sanAntonio_converter_terminalGas,sanAntonio_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1059,sanAntonio_converter_terminalLiquid,sanAntonio_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1060,sanAntonio_demand_fuelStation,sanAntonio_demandSector_transportationFuel,0.0,,,,99999999.9,75.0
1061,sanAntonio_demand_fuelStation,sanAntonio_demandSector_transportationFuel_carbonSensitive,0.0,,,,99999999.9,25.0
1062,sanAntonio_dist_pipelineHighPurity,austin_dist_pipelineHighPurity,0.0,192000000.0,26304.0,16.0,999999.0,0.0
1063,sanAntonio_dist_pipelineHighPurity,corpusChristi_dist_pipelineHighPurity,0.0,276480000.0,37877.76,23.040000000000003,999999.0,0.0
1064,sanAntonio_dist_pipelineHighPurity,houston_dist_pipelineHighPurity,0.0,364800000.0,49977.6,30.400000000000002,999999.0,0.0
1065,sanAntonio_dist_pipelineHighPurity,laredo_dist_pipelineHighPurity,0.0,297600000.0,40771.200000000004,24.8,999999.0,0.0
1066,sanAntonio_dist_pipelineHighPurity,sanAntonio_converter_fuelDispenserPipeline,,,,,,0.0
1067,sanAntonio_dist_pipelineHighPurity,sanAntonio_demand_highPurity,0.0,,,,99999999.9,0.0
1068,sanAntonio_dist_pipelineHighPurity,sanAntonio_demand_lowPurity,0.0,,,,99999999.9,0.0
1069,sanAntonio_dist_pipelineHighPurity,sonora_dist_pipelineHighPurity,0.0,328320000.0,44979.840000000004,27.360000000000003,999999.0,0.0
1070,sanAntonio_dist_pipelineLowPurity,austin_dist_pipelineLowPurity,0.0,192000000.0,26304.0,16.0,999999.0,0.0
1071,sanAntonio_dist_pipelineLowPurity,corpusChristi_dist_pipelineLowPurity,0.0,276480000.0,37877.76,23.040000000000003,999999.0,0.0
1072,sanAntonio_dist_pipelineLowPurity,houston_dist_pipelineLowPurity,0.0,364800000.0,49977.6,30.400000000000002,999999.0,0.0
1073,sanAntonio_dist_pipelineLowPurity,laredo_dist_pipelineLowPurity,0.0,297600000.0,40771.200000000004,24.8,999999.0,0.0
1074,sanAntonio_dist_pipelineLowPurity,sanAntonio_demand_lowPurity,0.0,,,,99999999.9,0.0
1075,sanAntonio_dist_pipelineLowPurity,sonora_dist_pipelineLowPurity,0.0,328320000.0,44979.840000000004,27.360000000000003,999999.0,0.0
1076,sanAntonio_dist_truckCompressed,austin_dist_truckCompressed,,,,1212.8,,0.0
1077,sanAntonio_dist_truckCompressed,corpusChristi_dist_truckCompressed,,,,1746.432,,0.0
1078,sanAntonio_dist_truckCompressed,houston_dist_truckCompressed,,,,2304.32,,0.0
1079,sanAntonio_dist_truckCompressed,laredo_dist_truckCompressed,,,,1879.84,,0.0
1080,sanAntonio_dist_truckCompressed,sanAntonio_converter_fuelDispenserGas,,,,,,0.0
1081,sanAntonio_dist_truckCompressed,sanAntonio_demand_highPurity,0.0,,,,99999999.9,0.0
1082,sanAntonio_dist_truckCompressed,sanAntonio_demand_lowPurity,0.0,,,,99999999.9,0.0
1083,sanAntonio_dist_truckCompressed,sonora_dist_truckCompressed,,,,2073.8880000000004,,0.0
1084,sanAntonio_dist_truckLiquefied,austin_dist_truckLiquefied,,,,81.6,,60.3
1085,sanAntonio_dist_truckLiquefied,corpusChristi_dist_truckLiquefied,,,,117.504,,0.0
1086,sanAntonio_dist_truckLiquefied,houston_dist_truckLiquefied,,,,155.04,,0.0
1087,sanAntonio_dist_truckLiquefied,laredo_dist_truckLiquefied,,,,126.48,,0.0
1088,sanAntonio_dist_truckLiquefied,sanAntonio_converter_fuelDispenserLiquid,,,,,,100.0
1089,sanAntonio_dist_truckLiquefied,sanAntonio_demand_highPurity,0.0,,,,99999999.9,0.0
1090,sanAntonio_dist_truckLiquefied,sanAntonio_demand_lowPurity,0.0,,,,99999999.9,0.0
1091,sanAntonio_dist_truckLiquefied,sonora_dist_truckLiquefied,,,,139.536,,0.0
1092,sanAntonio_hub_highPurity,sanAntonio_converter_compression,,,,,,0.0
1093,sanAntonio_hub_highPurity,sanAntonio_converter_liquefaction,,,,,,0.0
1094,sanAntonio_hub_highPurity,sanAntonio_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1095,sanAntonio_hub_lowPurity,sanAntonio_converter_purification,,,,,,0.0
1096,sanAntonio_hub_lowPurity,sanAntonio_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
1097,sanJacinto_converter_compression,sanJacinto_converter_terminalGas,,,,,,0.0
1098,sanJacinto_converter_fuelDispenserGas,sanJacinto_demand_fuelStation,0.0,,,,99999999.9,0.0
1099,sanJacinto_converter_fuelDispenserLiquid,sanJacinto_demand_fuelStation,0.0,,,,99999999.9,0.0
1100,sanJacinto_converter_fuelDispenserPipeline,sanJacinto_demand_fuelStation,0.0,,,,99999999.9,0.0
1101,sanJacinto_converter_liquefaction,sanJacinto_converter_terminalLiquid,,,,,,0.0
1102,sanJacinto_converter_purification,sanJacinto_hub_highPurity,0.0,,,,99999999.9,0.0
1103,sanJacinto_converter_terminalGas,sanJacinto_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1104,sanJacinto_converter_terminalLiquid,sanJacinto_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1105,sanJacinto_demand_lowPurity,sanJacinto_demandSector_existing,0.0,,,,99999999.9,538.0
1106,sanJacinto_demand_lowPurity,sanJacinto_demandSector_existing_carbonSensitive,0.0,,,,99999999.9,0.0
1107,sanJacinto_dist_pipelineHighPurity,baytown_dist_pipelineHighPurity,0.0,8400000.0,1150.8,0.7000000000000001,999999.0,0.0
1108,sanJacinto_dist_pipelineHighPurity,deerPark_dist_pipelineHighPurity,0.0,10800000.0,1479.6000000000001,0.9,999999.0,0.0
1109,sanJacinto_dist_pipelineHighPurity,laPorte_dist_pipelineHighPurity,0.0,14400000.0,1972.8000000000002,1.2000000000000002,999999.0,0.0
1110,sanJacinto_dist_pipelineHighPurity,sanJacinto_converter_fuelDispenserPipeline,,,,,,0.0
1111,sanJacinto_dist_pipelineHighPurity,sanJacinto_demand_highPurity,0.0,,,,99999999.9,0.0
1112,sanJacinto_dist_pipelineHighPurity,sanJacinto_demand_lowPurity,0.0,,,,99999999.9,0.0
1113,sanJacinto_dist_pipelineLowPurity,baytown_dist_pipelineLowPurity,1.0,8400000.0,1150.8,0.7000000000000001,999999.0,104.2
1114,sanJacinto_dist_pipelineLowPurity,deerPark_dist_pipelineLowPurity,1.0,10800000.0,1479.6000000000001,0.9,999999.0,670.6
1115,sanJacinto_dist_pipelineLowPurity,laPorte_dist_pipelineLowPurity,1.0,14400000.0,1972.8000000000002,1.2000000000000002,999999.0,0.0
1116,sanJacinto_dist_pipelineLowPurity,sanJacinto_demand_lowPurity,0.0,,,,99999999.9,538.0
1117,sanJacinto_dist_truckCompressed,baytown_dist_truckCompressed,,,,53.06,,0.0
1118,sanJacinto_dist_truckCompressed,deerPark_dist_truckCompressed,,,,68.22,,0.0
1119,sanJacinto_dist_truckCompressed,laPorte_dist_truckCompressed,,,,90.96000000000001,,0.0
1120,sanJacinto_dist_truckCompressed,sanJacinto_converter_fuelDispenserGas,,,,,,0.0
1121,sanJacinto_dist_truckCompressed,sanJacinto_demand_highPurity,0.0,,,,99999999.9,0.0
1122,sanJacinto_dist_truckCompressed,sanJacinto_demand_lowPurity,0.0,,,,99999999.9,0.0
1123,sanJacinto_dist_truckLiquefied,baytown_dist_truckLiquefied,,,,3.5700000000000003,,0.0
1124,sanJacinto_dist_truckLiquefied,deerPark_dist_truckLiquefied,,,,4.59,,390.65
1125,sanJacinto_dist_truckLiquefied,laPorte_dist_truckLiquefied,,,,6.12,,0.0
1126,sanJacinto_dist_truckLiquefied,sanJacinto_converter_fuelDispenserLiquid,,,,,,0.0
1127,sanJacinto_dist_truckLiquefied,sanJacinto_demand_highPurity,0.0,,,,99999999.9,0.0
1128,sanJacinto_dist_truckLiquefied,sanJacinto_demand_lowPurity,0.0,,,,99999999.9,0.0
1129,sanJacinto_hub_highPurity,sanJacinto_converter_compression,,,,,,0.0
1130,sanJacinto_hub_highPurity,sanJacinto_converter_liquefaction,,,,,,0.0
1131,sanJacinto_hub_highPurity,sanJacinto_dist_pipelineHighPurity,0.0,,,,99999999.9,0.0
1132,sanJacinto_hub_lowPurity,sanJacinto_converter_purification,,,,,,0.0
1133,sanJacinto_hub_lowPurity,sanJacinto_dist_pipelineLowPurity,0.0,,,,99999999.9,0.0
1134,sanJacinto_production_electrolyzer,sanJacinto_hub_highPurity,,,,,,0.0
1135,sanJacinto_production_smr,sanJacinto_hub_lowPurity,,,,,,0.0
1136,sonora_converter_compression,sonora_converter_terminalGas,,,,,,0.0
1137,sonora_converter_fuelDispenserGas,sonora_demand_fuelStation,0.0,,,,99999999.9,0.0
1138,sonora_converter_fuelDispenserLiquid,sonora_demand_fuelStation,0.0,,,,99999999.9,0.0
1139,sonora_converter_fuelDispenserPipeline,sonora_demand_fuelStation,0.0,,,,99999999.9,0.0
1140,sonora_converter_liquefaction,sonora_converter_terminalLiquid,,,,,,0.0
1141,sonora_converter_purification,sonora_hub_highPurity,0.0,,,,99999999.9,0.0
1142,sonora_converter_terminalGas,sonora_dist_truckCompressed,0.0,381000.0,52.19,,2.6,0.0
1143,sonora_converter_terminalLiquid,sonora_dist_truckLiquefied,0.0,1016000.0,139.18,,8.0,0.0
1144,sonora_dist_pipelineHighPurity,sanAntonio_dist_pipelineHighPurity,0.0,328320000.0,44979.840000000004,27.360000000000003,999999.0,0.0
1145,sonora_dist_pipelineHighPurity,sonora_converter_fuelDispenserPipeline,,,,,,0.0
1146,sonora_dist_pipelineHighPurity,sonora_demand_highPurity,0.0,,,,99999999.9,0.0
1147,sonora_dist_pipelineHighPurity,sonora_demand_lowPurity,0.0,,,,99999999.9,0.0
1148,sonora_dist_pipelineHighPurity,vanHorn_dist_pipelineHighPurity,0.0,408960000.0,56027.520000000004,34.080000000000005,999999.0,0.0
1149,sonora_dist_pipelineLowPurity,sanAntonio_dist_pipelineLowPurity,0.0,328320000.0,44979.840000000004,27.360000000000003,999999.0,0.0
1150,sonora_dist_pipelineLowPurity,sonora_demand_lowPurity,0.0,,,,99999999.9,0.0
1151,sonora_dist_pipelineLowPurity,vanHorn_dist_pipelineLowPurity,0.0,408960000.0,56027.520000000004,34.080000000000005,999999.0,0.0
1152,sonora_dist_truckCompressed,sanAntonio_dist_truckCompressed,,,,2073.8880000000004,,0.0
1153,sonora_dist_truckCompressed,sonora_converter_fuelDispenserGas,,,,,,0.0
1154,sonora_dist_truckCompressed,sonora_demand_highPurity,0.0,,,,99999999.9,0.0
1155,sonora_dist_truckCompressed,sonora_demand_lowPurity,0.0,,,,99999999.9,0.0
1156,sonora_dist_truckCompressed,vanHorn_dist_truckCompressed,,,,2583.264,,0.0
